asin,sku,date,sales_quantity,sale_price,original_price,discount_rate,ad_spend,ad_impressions,ad_clicks,fba_inventory,is_lightning_deal,is_coupon_active,category,launch_date
B00000046,SKU-HOM-0046,2026-01-09,54,20.26,20.26,0.0,0.0,0,0,1502,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-10,64,20.26,20.26,0.0,25.31,3381,50,714,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-11,70,20.26,20.26,0.0,28.52,3544,170,1452,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-12,68,20.26,20.26,0.0,35.23,5043,189,1408,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-13,70,20.26,20.26,0.0,0.0,0,0,1761,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-14,49,20.26,20.26,0.0,65.67,8936,128,1550,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-15,73,20.26,20.26,0.0,0.0,0,0,1537,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-16,65,20.26,20.26,0.0,0.0,0,0,1217,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-17,72,20.26,20.26,0.0,49.0,4692,169,56,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-18,91,20.26,20.26,0.0,20.53,2137,101,665,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-19,82,20.26,20.26,0.0,50.97,4765,143,628,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-20,73,20.26,20.26,0.0,33.63,3915,173,740,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-21,61,20.26,20.26,0.0,0.0,0,0,709,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-22,48,20.26,20.26,0.0,29.94,4376,132,911,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-23,58,20.26,20.26,0.0,17.55,2423,61,1112,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-24,54,20.26,20.26,0.0,52.54,5414,151,29,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-25,67,20.26,20.26,0.0,23.86,2167,84,1180,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-26,64,20.26,20.26,0.0,39.91,3349,145,1424,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-27,73,20.26,20.26,0.0,38.09,4752,127,19,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-28,49,20.26,20.26,0.0,0.0,0,0,986,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-29,54,20.26,20.26,0.0,0.0,0,0,906,0,0,home_decor,2024-10-02
B00000046,SKU-HOM-0046,2026-01-30,77,20.26,20.26,0.0,47.71,3977,182,531,0,0,home_decor,2024-10-02
B00000047,SKU-TOY-0047,2024-10-24,33,38.91,38.91,0.0,91.37,8573,240,1445,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-10-25,53,38.91,38.91,0.0,53.34,4870,167,1880,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-10-26,38,38.91,38.91,0.0,124.89,15876,256,832,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-10-27,61,38.91,38.91,0.0,0.0,0,0,1399,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-10-28,113,38.91,38.91,0.0,127.27,15702,548,1444,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-10-29,91,38.91,38.91,0.0,257.68,24256,962,529,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-10-30,108,38.91,38.91,0.0,178.49,17966,610,1040,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-10-31,139,38.91,38.91,0.0,98.33,10097,428,1112,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-01,163,38.91,38.91,0.0,0.0,0,0,1410,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-02,198,38.91,38.91,0.0,306.29,37904,595,315,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-03,193,38.91,38.91,0.0,365.24,37647,1129,873,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-04,182,38.91,38.91,0.0,0.0,0,0,1426,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-05,154,38.91,38.91,0.0,0.0,0,0,1312,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-06,142,38.91,38.91,0.0,82.34,9491,125,1508,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-07,150,38.91,38.91,0.0,0.0,0,0,358,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-08,141,38.91,38.91,0.0,220.26,22195,310,1401,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-09,222,38.91,38.91,0.0,140.37,15446,545,1679,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-10,185,38.91,38.91,0.0,126.86,13744,582,906,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-11,185,38.91,38.91,0.0,117.81,16538,374,737,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-12,220,38.91,38.91,0.0,0.0,0,0,1387,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-13,185,38.91,38.91,0.0,288.41,25477,594,1644,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-14,146,38.91,38.91,0.0,168.13,14402,226,1403,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-15,174,38.91,38.91,0.0,0.0,0,0,789,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-16,204,32.78,38.91,0.16,273.18,24736,990,1889,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-17,253,38.91,38.91,0.0,108.77,13860,266,798,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-18,161,38.91,38.91,0.0,0.0,0,0,1340,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-19,195,38.91,38.91,0.0,171.38,23955,1036,475,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-20,165,35.05,38.91,0.1,0.0,0,0,1096,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-21,291,38.91,38.91,0.0,331.82,35413,1187,1460,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-22,243,38.91,38.91,0.0,0.0,0,0,511,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-23,319,38.91,38.91,0.0,190.31,27531,474,1911,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-24,223,38.91,38.91,0.0,301.69,31445,1188,78,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-25,250,35.74,38.91,0.08,281.17,34739,674,998,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-26,787,30.76,38.91,0.21,642.88,90158,3825,1834,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-27,881,32.43,38.91,0.17,959.88,140745,3586,617,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-28,957,25.92,38.91,0.33,0.0,0,0,667,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-29,1922,32.89,38.91,0.15,1497.13,171379,2774,1301,1,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-11-30,217,38.91,38.91,0.0,321.05,32853,789,1699,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-01,254,38.91,38.91,0.0,309.69,41886,611,1282,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-02,1970,27.78,38.91,0.29,1588.38,158090,5347,1859,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-03,298,38.91,38.91,0.0,0.0,0,0,311,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-04,293,38.91,38.91,0.0,0.0,0,0,711,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-05,354,38.91,38.91,0.0,138.99,17082,531,17,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-06,213,38.91,38.91,0.0,396.62,39006,794,1415,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-07,272,38.91,38.91,0.0,0.0,0,0,1159,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-08,345,38.91,38.91,0.0,323.88,28537,877,1758,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-09,282,38.91,38.91,0.0,379.14,31272,1129,1839,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-10,220,38.91,38.91,0.0,360.21,47147,631,1920,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-11,704,38.91,38.91,0.0,545.79,46174,1727,403,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-12,618,38.91,38.91,0.0,0.0,0,0,1408,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-13,553,38.91,38.91,0.0,0.0,0,0,1316,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-14,620,38.91,38.91,0.0,724.82,82719,1226,1748,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-15,856,38.91,38.91,0.0,602.14,56396,2707,1403,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-16,613,36.3,38.91,0.07,748.82,98379,3353,1751,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-17,594,31.79,38.91,0.18,163.85,14409,532,1122,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-18,1011,25.92,38.91,0.33,0.0,0,0,755,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-19,706,29.96,38.91,0.23,0.0,0,0,867,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-20,876,31.18,38.91,0.2,947.29,86777,2631,1151,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-21,806,33.03,38.91,0.15,0.0,0,0,1877,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-22,1324,31.18,38.91,0.2,728.39,66281,1075,1210,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-23,1045,32.42,38.91,0.17,649.69,83112,4011,1192,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-24,1130,30.53,38.91,0.22,0.0,0,0,905,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-25,312,38.91,38.91,0.0,0.0,0,0,1849,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-26,300,38.91,38.91,0.0,0.0,0,0,1542,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-27,314,38.91,38.91,0.0,228.97,31286,430,1959,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-28,313,38.91,38.91,0.0,396.78,47068,774,1996,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-29,409,38.91,38.91,0.0,80.13,10280,395,1856,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-30,308,38.91,38.91,0.0,297.26,36634,614,839,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2024-12-31,371,38.91,38.91,0.0,158.75,15234,436,711,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-01,84,38.91,38.91,0.0,21.12,3110,32,1718,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-02,77,38.91,38.91,0.0,63.51,5182,198,856,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-03,57,38.91,38.91,0.0,43.12,4355,195,242,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-04,70,38.91,38.91,0.0,0.0,0,0,1654,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-05,89,38.91,38.91,0.0,47.28,4744,119,1555,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-06,62,38.91,38.91,0.0,0.0,0,0,237,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-07,63,38.91,38.91,0.0,51.75,5957,137,1069,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-08,60,38.91,38.91,0.0,54.86,6752,292,411,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-09,71,38.91,38.91,0.0,53.61,6611,323,1446,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-10,73,38.91,38.91,0.0,69.41,9442,343,336,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-11,86,38.91,38.91,0.0,39.03,4201,147,211,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-12,106,38.91,38.91,0.0,68.22,8835,248,1977,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-13,58,38.91,38.91,0.0,57.68,6098,257,1059,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-14,89,31.2,38.91,0.2,0.0,0,0,410,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-15,68,38.91,38.91,0.0,0.0,0,0,568,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-16,68,38.91,38.91,0.0,50.25,5951,90,972,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-17,64,38.91,38.91,0.0,48.77,6416,150,1650,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-18,69,38.91,38.91,0.0,54.61,4706,194,1149,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-19,0,38.91,38.91,0.0,0.0,0,0,0,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-20,65,38.91,38.91,0.0,0.0,0,0,920,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-21,95,38.91,38.91,0.0,41.66,3881,155,946,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-22,57,38.91,38.91,0.0,0.0,0,0,461,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-23,90,38.91,38.91,0.0,35.56,4317,127,1456,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-24,91,38.91,38.91,0.0,39.71,4688,113,206,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-25,109,38.91,38.91,0.0,0.0,0,0,1540,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-26,84,38.91,38.91,0.0,24.78,3313,111,922,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-27,0,38.91,38.91,0.0,66.12,6522,290,0,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-28,86,38.91,38.91,0.0,49.43,7238,339,809,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-29,97,38.91,38.91,0.0,62.12,5540,168,1188,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-30,96,38.91,38.91,0.0,24.52,2710,118,932,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-01-31,93,38.91,38.91,0.0,60.92,8067,238,1295,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-01,108,38.91,38.91,0.0,55.03,4678,154,1724,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-02,84,38.91,38.91,0.0,52.24,6225,124,1958,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-03,71,38.91,38.91,0.0,0.0,0,0,633,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-04,0,38.91,38.91,0.0,58.95,7561,329,0,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-05,87,38.91,38.91,0.0,43.6,6131,106,1144,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-06,55,38.91,38.91,0.0,69.01,7659,309,451,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-07,71,38.91,38.91,0.0,59.75,7158,319,708,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-08,82,38.91,38.91,0.0,61.64,6825,227,823,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-09,80,38.91,38.91,0.0,15.37,1512,68,554,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-10,79,38.91,38.91,0.0,69.86,6732,265,1838,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-11,73,38.91,38.91,0.0,51.48,6097,282,1038,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-12,77,38.91,38.91,0.0,35.76,4686,165,628,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-13,62,38.91,38.91,0.0,14.33,1436,67,1650,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-14,93,38.91,38.91,0.0,16.66,2108,57,742,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-15,65,38.91,38.91,0.0,18.61,1895,72,287,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-16,96,38.91,38.91,0.0,0.0,0,0,1952,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-17,82,38.91,38.91,0.0,52.18,4678,71,1699,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-18,61,38.91,38.91,0.0,57.13,4886,85,65,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-19,91,38.91,38.91,0.0,62.79,7915,265,1076,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-20,98,38.91,38.91,0.0,40.06,5900,250,888,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-21,63,38.91,38.91,0.0,0.0,0,0,1329,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-22,94,38.91,38.91,0.0,22.04,3079,136,1924,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-23,103,38.91,38.91,0.0,0.0,0,0,720,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-24,71,35.81,38.91,0.08,0.0,0,0,1986,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-25,87,36.85,38.91,0.05,0.0,0,0,910,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-26,66,38.91,38.91,0.0,0.0,0,0,1584,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-27,98,38.91,38.91,0.0,14.19,2061,43,1491,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-02-28,93,38.91,38.91,0.0,66.01,7760,359,430,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-01,100,38.91,38.91,0.0,0.0,0,0,1298,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-02,100,36.54,38.91,0.06,57.02,5309,197,1233,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-03,73,38.91,38.91,0.0,69.78,7095,81,1804,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-04,67,38.91,38.91,0.0,17.77,1453,17,1530,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-05,97,38.91,38.91,0.0,36.59,5088,72,1963,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-06,103,38.91,38.91,0.0,19.64,2710,126,235,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-07,85,38.91,38.91,0.0,0.0,0,0,449,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-08,75,38.91,38.91,0.0,0.0,0,0,329,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-09,69,38.91,38.91,0.0,0.0,0,0,70,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-10,92,38.91,38.91,0.0,58.29,5364,218,1325,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-11,68,38.91,38.91,0.0,0.0,0,0,1560,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-12,108,38.91,38.91,0.0,59.4,5324,79,1660,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-13,106,38.91,38.91,0.0,54.68,7151,345,84,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-14,103,38.91,38.91,0.0,0.0,0,0,277,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-15,90,38.91,38.91,0.0,61.08,5299,139,850,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-16,114,38.91,38.91,0.0,0.0,0,0,925,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-17,63,38.91,38.91,0.0,26.34,3320,118,1563,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-18,87,38.91,38.91,0.0,0.0,0,0,1594,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-19,111,32.72,38.91,0.16,42.66,5181,215,1658,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-20,108,38.91,38.91,0.0,18.07,1610,31,748,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-21,100,38.91,38.91,0.0,61.96,8864,243,1276,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-22,92,38.91,38.91,0.0,29.44,2754,66,1045,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-23,99,38.91,38.91,0.0,63.98,8837,309,27,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-24,95,38.91,38.91,0.0,59.01,8617,294,1542,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-25,99,38.91,38.91,0.0,36.25,5220,62,878,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-26,66,38.91,38.91,0.0,37.04,4252,209,1369,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-27,92,38.91,38.91,0.0,59.81,6931,295,778,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-28,96,31.34,38.91,0.19,25.41,3389,41,1349,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-29,84,38.91,38.91,0.0,30.33,2757,118,63,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-30,104,38.91,38.91,0.0,50.79,4468,203,283,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-03-31,100,38.91,38.91,0.0,0.0,0,0,1079,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-01,154,38.91,38.91,0.0,0.0,0,0,1604,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-02,147,38.91,38.91,0.0,0.0,0,0,616,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-03,113,38.91,38.91,0.0,35.28,4586,198,568,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-04,150,38.91,38.91,0.0,87.79,8547,351,1497,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-05,190,38.91,38.91,0.0,68.26,9671,390,1201,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-06,165,32.53,38.91,0.16,0.0,0,0,701,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-07,119,38.91,38.91,0.0,52.18,7695,359,1237,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-08,171,38.91,38.91,0.0,99.91,10296,181,446,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-09,109,38.91,38.91,0.0,47.08,5166,116,874,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-10,155,38.91,38.91,0.0,86.42,8231,139,617,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-11,150,38.91,38.91,0.0,21.09,3037,67,1671,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-12,169,31.79,38.91,0.18,26.51,3215,128,524,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-13,119,38.91,38.91,0.0,82.71,11863,548,1543,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-14,117,38.91,38.91,0.0,24.14,2440,47,50,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-15,175,38.91,38.91,0.0,70.25,7827,186,1249,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-16,149,38.91,38.91,0.0,0.0,0,0,827,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-17,132,38.91,38.91,0.0,68.47,5636,124,796,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-18,138,38.91,38.91,0.0,84.27,10122,162,1952,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-19,132,38.91,38.91,0.0,0.0,0,0,720,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-20,139,38.91,38.91,0.0,0.0,0,0,1680,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-21,144,38.91,38.91,0.0,0.0,0,0,1176,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-22,116,35.6,38.91,0.09,0.0,0,0,1814,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-23,153,38.91,38.91,0.0,0.0,0,0,1091,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-24,128,38.91,38.91,0.0,82.5,11662,313,1236,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-25,122,33.04,38.91,0.15,88.77,10563,137,348,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-26,169,38.91,38.91,0.0,50.17,6494,173,654,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-27,118,38.91,38.91,0.0,51.15,6700,152,340,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-28,125,38.91,38.91,0.0,23.4,2959,94,849,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-29,103,38.91,38.91,0.0,96.51,14044,422,475,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-04-30,145,38.91,38.91,0.0,0.0,0,0,728,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-01,107,38.91,38.91,0.0,83.3,12080,326,573,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-02,131,35.88,38.91,0.08,43.73,4298,194,971,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-03,120,38.91,38.91,0.0,43.36,6197,98,1855,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-04,193,38.91,38.91,0.0,78.26,10784,380,420,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-05,139,38.91,38.91,0.0,0.0,0,0,1134,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-06,171,31.45,38.91,0.19,0.0,0,0,529,0,1,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-07,120,38.91,38.91,0.0,70.24,5996,64,1967,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-08,114,38.91,38.91,0.0,93.88,11915,443,1202,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-09,133,38.91,38.91,0.0,44.32,4300,130,1333,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-10,210,38.91,38.91,0.0,0.0,0,0,595,0,0,toys,2024-10-24
B00000047,SKU-TOY-0047,2025-05-11,140,38.91,38.91,0.0,66.01,8430,85,1378,0,0,toys,2024-10-24
