asin,date,forecast,lower_10,upper_90,sales_quantity,product_line
B00000046,2026-01-08,26.251562118530273,18.98189878463745,34.32896461486817,23,led_strip
B00000046,2026-01-09,25.443821907043457,14.458552742004395,38.12534294128418,19,led_strip
B00000046,2026-01-10,25.847692489624023,17.52796640396118,37.96379470825195,28,led_strip
B00000046,2026-01-11,28.67478370666504,20.92047538757324,35.05593338012696,20,led_strip
B00000046,2026-01-12,25.03995132446289,21.647442436218263,36.429090118408205,22,led_strip
B00000046,2026-01-13,26.251562118530273,21.56666831970215,29.240201377868654,18,led_strip
B00000046,2026-01-14,24.23221206665039,18.98189878463745,31.66342296600342,24,led_strip
B00000046,2026-01-15,24.23221206665039,14.458552742004395,30.85568199157715,20,led_strip
B00000046,2026-01-16,27.463172912597656,20.92047538757324,33.11735534667969,20,led_strip
B00000046,2026-01-17,24.63608169555664,16.074034023284913,33.35967750549317,21,led_strip
B00000046,2026-01-18,27.05930233001709,20.92047538757324,32.39039001464844,25,led_strip
B00000046,2026-01-19,25.443821907043457,20.03196201324463,38.20611686706543,20,led_strip
B00000046,2026-01-20,25.443821907043457,19.224220848083498,33.52122535705567,28,led_strip
B00000046,2026-01-21,23.424471855163574,13.570039367675781,32.30961608886719,23,led_strip
B00000046,2026-01-22,21.808990478515625,17.608740425109865,29.967166709899903,30,led_strip
B00000046,2026-01-23,27.867042541503906,20.03196201324463,36.509864044189456,26,led_strip
B00000046,2026-01-24,23.82834243774414,19.224220848083498,30.85568199157715,33,led_strip
B00000046,2026-01-25,24.23221206665039,17.44719228744507,31.66342296600342,31,led_strip
B00000046,2026-01-26,25.847691535949707,17.689514541625975,32.87503395080567,27,led_strip
B00000046,2026-01-27,25.847692489624023,18.17415933609009,32.47116394042969,21,led_strip
B00000046,2026-01-28,23.424471855163574,17.44719228744507,29.967166709899903,20,led_strip
B00000046,2026-01-29,20.597379684448242,10.419851589202882,26.090014648437503,29,led_strip
B00000046,2026-01-30,22.616731643676758,16.074034023284913,29.240201377868654,21,led_strip
B00000049,2026-01-03,31.586071014404297,25.163569259643555,43.37820320129395,43,led_strip
B00000049,2026-01-04,31.586071014404297,27.374595642089844,36.53455467224122,29,led_strip
B00000049,2026-01-05,34.218244552612305,28.322178459167482,43.58877677917481,35,led_strip
B00000049,2026-01-06,32.638938903808594,26.11115379333496,38.113859558105474,28,led_strip
B00000049,2026-01-07,34.74467849731445,27.164021682739257,46.326236724853516,37,led_strip
B00000049,2026-01-08,32.112504959106445,28.21689167022705,39.48258819580079,37,led_strip
B00000049,2026-01-09,31.586071014404297,28.427465438842773,47.484391403198245,35,led_strip
B00000049,2026-01-10,31.586071014404297,28.322178459167482,48.53725929260254,37,led_strip
B00000049,2026-01-11,33.165374755859375,28.427465438842773,44.325784301757814,27,led_strip
B00000049,2026-01-12,34.74467849731445,27.269308853149415,43.37820320129395,24,led_strip
B00000049,2026-01-13,35.2711124420166,28.322178459167482,42.220048141479495,26,led_strip
B00000049,2026-01-14,35.79754638671875,28.427465438842773,42.11476135253906,28,led_strip
B00000049,2026-01-15,36.32398223876953,24.005414390563963,49.484840393066406,36,led_strip
B00000049,2026-01-16,33.165374755859375,29.164472770690917,44.325784301757814,29,led_strip
B00000049,2026-01-17,31.586071014404297,25.268856048583984,44.220497131347656,37,led_strip
B00000049,2026-01-18,31.586071014404297,24.84770851135254,40.324882507324226,41,led_strip
B00000049,2026-01-19,32.638938903808594,27.374595642089844,40.64074325561524,30,led_strip
B00000049,2026-01-20,32.638938903808594,25.05828227996826,41.27246704101563,37,led_strip
B00000049,2026-01-21,34.218244552612305,28.322178459167482,40.0090217590332,31,led_strip
B00000049,2026-01-22,34.74467849731445,27.269308853149415,45.37865562438965,23,led_strip
B00000049,2026-01-23,35.2711124420166,25.268856048583984,46.53681030273438,36,led_strip
B00000049,2026-01-24,32.638938903808594,20.004512786865234,41.061893463134766,31,led_strip
B00000049,2026-01-25,31.059636116027832,22.00496349334717,41.1671802520752,27,led_strip
B00000049,2026-01-26,27.90103054046631,23.05783157348633,39.69316215515138,36,led_strip
B00000049,2026-01-27,30.006768226623535,22.11025047302246,46.01037712097169,32,led_strip
B00000049,2026-01-28,31.05963706970215,23.05783157348633,45.37865562438965,33,led_strip
B00000049,2026-01-29,29.48033332824707,19.899225807189943,36.11340713500977,27,led_strip
B00000049,2026-01-30,29.48033332824707,20.004512786865234,34.21824493408204,35,led_strip
B00000050,2026-01-03,27.688627243041992,18.641076278686523,32.83637218475343,29,led_strip
B00000050,2026-01-04,29.63852882385254,20.278995513916016,32.91436576843262,23,led_strip
B00000050,2026-01-05,24.178800582885742,17.939111709594727,29.794521331787113,23,led_strip
B00000050,2026-01-06,23.788820266723633,15.443234634399415,34.55228652954102,20,led_strip
B00000050,2026-01-07,23.788820266723633,17.081153106689452,28.702576637268074,22,led_strip
B00000050,2026-01-08,26.908665657043457,21.058955478668214,35.956217193603536,23,led_strip
B00000050,2026-01-09,25.348743438720703,17.159149169921875,32.21240291595459,18,led_strip
B00000050,2026-01-10,24.178800582885742,17.081153106689452,34.630282974243165,28,led_strip
B00000050,2026-01-11,24.958763122558594,18.485083961486815,41.49393997192383,22,led_strip
B00000050,2026-01-12,23.788820266723633,20.278995513916016,30.496486473083507,26,led_strip
B00000050,2026-01-13,26.908665657043457,18.719072341918945,32.13440685272217,26,led_strip
B00000050,2026-01-14,27.298646926879883,17.081153106689452,31.97841453552246,25,led_strip
B00000050,2026-01-15,24.958763122558594,16.301192378997804,32.91436576843262,28,led_strip
B00000050,2026-01-16,23.78882122039795,16.379188537597656,33.85032196044922,24,led_strip
B00000050,2026-01-17,24.958763122558594,17.86111545562744,31.354445838928225,29,led_strip
B00000050,2026-01-18,31.58843421936035,20.200999450683593,36.112208175659184,29,led_strip
B00000050,2026-01-19,26.12870502471924,20.278994846343995,32.8363697052002,26,led_strip
B00000050,2026-01-20,24.958763122558594,18.563080024719238,30.57448539733887,23,led_strip
B00000050,2026-01-21,23.788820266723633,18.719072341918945,36.81417274475098,25,led_strip
B00000050,2026-01-22,23.78882122039795,18.563080024719238,32.05641040802002,25,led_strip
B00000050,2026-01-23,24.958762168884277,16.925160884857178,32.21240291595459,20,led_strip
B00000050,2026-01-24,24.958763122558594,17.081153106689452,28.156603622436524,25,led_strip
B00000050,2026-01-25,24.568781852722168,17.86111545562744,35.87821960449219,31,led_strip
B00000050,2026-01-26,20.278995513916016,16.145200061798096,27.376642990112305,26,led_strip
B00000050,2026-01-27,21.448936462402344,16.301192378997804,25.89471607208252,18,led_strip
B00000050,2026-01-28,26.518685340881348,17.86111545562744,32.8363697052002,23,led_strip
B00000050,2026-01-29,24.958763122558594,16.847164630889893,28.858568763732922,19,led_strip
B00000050,2026-01-30,21.838916778564453,16.067203998565674,32.13440685272217,29,led_strip
B00000052,2026-01-03,45.57760810852051,34.5430269241333,64.28841361999513,28,led_strip
B00000052,2026-01-04,43.9783935546875,31.66444244384766,76.92220458984376,31,led_strip
B00000052,2026-01-05,50.3752498626709,33.583499908447266,68.7662124633789,26,led_strip
B00000052,2026-01-06,45.57760810852051,33.26365718841553,61.40982398986817,21,led_strip
B00000052,2026-01-07,49.57564353942871,28.466013526916505,62.689200973510744,31,led_strip
B00000052,2026-01-08,40.779964447021484,31.82436408996582,57.73163375854492,33,led_strip
B00000052,2026-01-09,47.9764289855957,28.625934982299803,60.93005981445313,23,led_strip
B00000052,2026-01-10,52.774070739746094,32.943814277648926,62.84912223815919,37,led_strip
B00000052,2026-01-11,50.3752498626709,32.943814277648926,66.04755096435548,23,led_strip
B00000052,2026-01-12,48.77603530883789,35.98232173919678,64.608256149292,22,led_strip
B00000052,2026-01-13,43.9783935546875,22.229080390930175,61.08998107910157,32,led_strip
B00000052,2026-01-14,45.57760810852051,27.826327896118165,57.73163375854492,23,led_strip
B00000052,2026-01-15,45.57760810852051,35.0227912902832,56.13242111206055,33,led_strip
B00000052,2026-01-16,43.17878723144531,29.905308341979982,69.08605499267578,29,led_strip
B00000052,2026-01-17,46.37721633911133,33.42357845306397,56.61218566894532,23,led_strip
B00000052,2026-01-18,46.37721633911133,26.86680088043213,62.36935806274414,29,led_strip
B00000052,2026-01-19,48.77603530883789,23.988216400146484,64.12849235534668,26,led_strip
B00000052,2026-01-20,45.57760810852051,32.62397155761719,60.130453872680675,21,led_strip
B00000052,2026-01-21,47.9764289855957,27.506485080718996,64.12849235534668,32,led_strip
B00000052,2026-01-22,43.17878723144531,30.22515106201172,56.452263641357426,31,led_strip
B00000052,2026-01-23,44.77799987792969,24.94774341583252,58.5312412261963,33,led_strip
B00000052,2026-01-24,43.17878723144531,28.306092262268066,60.770137786865234,25,led_strip
B00000052,2026-01-25,50.3752498626709,14.073087215423584,60.93005981445313,34,led_strip
B00000052,2026-01-26,41.57957077026367,29.585465621948245,64.60825767517093,30,led_strip
B00000052,2026-01-27,41.57957077026367,15.512380313873292,60.93005981445313,24,led_strip
B00000052,2026-01-28,39.9803581237793,26.70687942504883,63.328886032104506,27,led_strip
B00000052,2026-01-29,40.779964447021484,23.828294944763183,64.76817741394044,30,led_strip
B00000052,2026-01-30,42.37917900085449,27.026722145080566,68.12652816772463,23,led_strip
B00000056,2026-01-03,30.87315845489502,24.603532218933104,44.077368927001956,25,led_strip
B00000056,2026-01-04,28.498300552368164,24.413543510437012,38.66269416809083,22,led_strip
B00000056,2026-01-05,31.348130226135254,25.55347728729248,45.31229515075686,24,led_strip
B00000056,2026-01-06,30.87315845489502,23.368607330322266,40.56258125305178,19,led_strip
B00000056,2026-01-07,29.92321491241455,23.558596038818358,51.01195640563967,24,led_strip
B00000056,2026-01-08,30.3981876373291,21.753703308105468,54.52674789428711,24,led_strip
B00000056,2026-01-09,31.348129272460938,23.368607330322266,53.76679267883301,27,led_strip
B00000056,2026-01-10,30.39818572998047,22.703646850585937,50.06201286315919,23,led_strip
B00000056,2026-01-11,30.3981876373291,23.653590393066406,53.671798706054695,24,led_strip
B00000056,2026-01-12,30.3981876373291,23.558596038818358,62.98124160766602,24,led_strip
B00000056,2026-01-13,31.823101043701172,21.65870895385742,52.246883392333984,21,led_strip
B00000056,2026-01-14,31.34813117980957,23.368607330322266,52.81684951782228,27,led_strip
B00000056,2026-01-15,27.073386192321777,20.61377124786377,41.70251350402833,26,led_strip
B00000056,2026-01-16,25.17349910736084,18.048925399780273,44.3623519897461,24,led_strip
B00000056,2026-01-17,28.498300552368164,19.948810577392578,48.732092285156256,33,led_strip
B00000056,2026-01-18,27.548357009887695,18.99886703491211,41.41752700805666,23,led_strip
B00000056,2026-01-19,27.073386192321777,19.85381622314453,62.696258544921875,21,led_strip
B00000056,2026-01-20,29.448244094848633,19.948810577392578,52.05689430236818,29,led_strip
B00000056,2026-01-21,25.64847183227539,20.803759765625,43.887383651733415,20,led_strip
B00000056,2026-01-22,27.548358917236328,20.898754119873047,47.117188262939464,20,led_strip
B00000056,2026-01-23,26.12344264984131,20.61377124786377,50.82196807861329,22,led_strip
B00000056,2026-01-24,25.17349910736084,20.70876541137695,42.46246833801272,27,led_strip
B00000056,2026-01-25,28.498300552368164,19.85381622314453,40.46758384704591,22,led_strip
B00000056,2026-01-26,26.12344264984131,18.903872871398924,49.58704147338867,19,led_strip
B00000056,2026-01-27,25.17349910736084,17.098981952667238,44.83732376098633,20,led_strip
B00000056,2026-01-28,28.023327827453613,19.948810577392578,43.697391510009766,27,led_strip
B00000056,2026-01-29,26.12344264984131,15.959049606323243,40.65757217407228,26,led_strip
B00000056,2026-01-30,27.548357009887695,18.903872871398924,40.37258911132813,22,led_strip
B00000058,2026-01-03,17.932266235351562,12.851457595825195,23.90968894958496,20,led_strip
B00000058,2026-01-04,18.430383682250977,13.847694396972656,21.02060031890869,18,led_strip
B00000058,2026-01-05,17.932266235351562,11.705785274505615,23.90968894958496,11,led_strip
B00000058,2026-01-06,17.932266235351562,15.840167999267578,20.12398719787598,18,led_strip
B00000058,2026-01-07,16.437910556793213,13.947318077087402,20.02436351776123,16,led_strip
B00000058,2026-01-08,16.9360294342041,12.851457595825195,22.116460990905765,16,led_strip
B00000058,2026-01-09,15.939791679382324,11.95484447479248,22.016837120056152,15,led_strip
B00000058,2026-01-10,18.430383682250977,14.943554878234863,24.20855979919434,20,led_strip
B00000058,2026-01-11,17.932266235351562,13.947318077087402,25.0055477142334,17,led_strip
B00000058,2026-01-12,17.185089111328125,13.847694396972656,21.917213439941406,17,led_strip
B00000058,2026-01-13,18.430383682250977,13.74807071685791,21.917213439941406,14,led_strip
B00000058,2026-01-14,18.430383682250977,12.851457595825195,24.308183670043952,17,led_strip
B00000058,2026-01-15,17.932266235351562,12.851457595825195,23.90968894958496,12,led_strip
B00000058,2026-01-16,17.932266235351562,12.851457595825195,25.204795074462893,17,led_strip
B00000058,2026-01-17,17.932266235351562,15.840167999267578,22.116460990905765,18,led_strip
B00000058,2026-01-18,17.932266235351562,14.843931198120117,24.90592384338379,16,led_strip
B00000058,2026-01-19,18.430383682250977,13.947318077087402,22.31570835113526,16,led_strip
B00000058,2026-01-20,18.430383682250977,11.95484447479248,23.01307411193848,18,led_strip
B00000058,2026-01-21,18.92850112915039,13.74807071685791,25.0055477142334,18,led_strip
B00000058,2026-01-22,17.683207511901855,14.794119358062744,22.514955711364756,12,led_strip
B00000058,2026-01-23,19.426620483398438,12.851457595825195,22.016837120056152,11,led_strip
B00000058,2026-01-24,18.430383682250977,11.905032634735107,23.112697601318363,18,led_strip
B00000058,2026-01-25,17.434147834777832,12.751833820343018,23.01307411193848,17,led_strip
B00000058,2026-01-26,15.939791679382324,12.751833820343018,24.059124183654788,14,led_strip
B00000058,2026-01-27,18.430383682250977,11.755597019195557,24.009312438964844,13,led_strip
B00000058,2026-01-28,17.932266235351562,11.95484447479248,22.016837120056152,15,led_strip
B00000058,2026-01-29,17.434147834777832,10.908794975280761,23.112697601318363,18,led_strip
B00000058,2026-01-30,17.932266235351562,14.843931198120117,22.016837120056152,13,led_strip
B00000067,2026-01-03,56.936296463012695,33.35985832214355,74.4181396484375,27,led_strip
B00000067,2026-01-04,47.31326103210449,38.010993576049806,69.44624633789063,37,led_strip
B00000067,2026-01-05,56.134376525878906,33.35985832214355,78.7485107421875,35,led_strip
B00000067,2026-01-06,58.54013442993164,39.614833450317384,72.3331512451172,33,led_strip
B00000067,2026-01-07,58.54013442993164,43.30366516113281,64.31395568847657,31,led_strip
B00000067,2026-01-08,59.3420524597168,33.680625915527344,86.76770629882813,34,led_strip
B00000067,2026-01-09,53.72861671447754,39.614833450317384,77.62582626342774,21,led_strip
B00000067,2026-01-10,56.134376525878906,35.28446578979492,73.45583953857424,32,led_strip
B00000067,2026-01-11,58.54013442993164,47.31326141357422,73.93698806762696,24,led_strip
B00000067,2026-01-12,57.738216400146484,35.765618133544926,78.90889434814454,23,led_strip
B00000067,2026-01-13,56.936296463012695,33.680625915527344,77.1446746826172,23,led_strip
B00000067,2026-01-14,57.738216400146484,38.17137756347656,82.11656799316407,21,led_strip
B00000067,2026-01-15,63.351654052734375,41.37905387878418,78.7485107421875,21,led_strip
B00000067,2026-01-16,59.3420524597168,36.727921676635745,80.9938858032227,24,led_strip
B00000067,2026-01-17,58.54013442993164,33.680625915527344,76.18236694335938,23,led_strip
B00000067,2026-01-18,56.134376525878906,28.54834041595459,65.91779251098633,30,led_strip
B00000067,2026-01-19,59.3420524597168,26.784118461608887,80.5127311706543,24,led_strip
B00000067,2026-01-20,57.738216400146484,34.803314208984375,76.82390289306643,28,led_strip
B00000067,2026-01-21,60.14397621154785,35.12408180236817,83.39964294433594,24,led_strip
B00000067,2026-01-22,53.72861671447754,31.274866676330568,81.95618362426758,23,led_strip
B00000067,2026-01-23,58.54013442993164,38.49214611053467,76.50313491821291,32,led_strip
B00000067,2026-01-24,59.3420524597168,39.7752145767212,82.43733520507813,28,led_strip
B00000067,2026-01-25,61.7478141784668,46.511341476440435,76.0219825744629,3,led_strip
B00000067,2026-01-26,51.32285690307617,41.69982147216797,80.35234680175782,27,led_strip
B00000067,2026-01-27,60.945892333984375,34.642930030822754,73.93698806762696,23,led_strip
B00000067,2026-01-28,56.134376525878906,31.756018257141115,80.5127311706543,31,led_strip
B00000067,2026-01-29,56.936296463012695,39.77521743774414,78.7485107421875,22,led_strip
B00000067,2026-01-30,56.936296463012695,31.11448268890381,83.23925552368166,26,led_strip
B00000068,2026-01-03,38.545583724975586,20.215018463134765,64.58526268005373,19,led_strip
B00000068,2026-01-04,41.97185707092285,18.84450912475586,65.2705192565918,25,led_strip
B00000068,2026-01-05,35.11931037902832,21.58552770614624,76.23459701538087,21,led_strip
B00000068,2026-01-06,37.689016342163086,21.756841468811036,94.56516189575196,22,led_strip
B00000068,2026-01-07,45.39813041687012,21.756841468811036,97.99143829345704,22,led_strip
B00000068,2026-01-08,62.52949905395508,18.501881694793703,87.36997985839844,18,led_strip
B00000068,2026-01-09,33.40617275238037,11.991961479187012,77.26247940063479,20,led_strip
B00000068,2026-01-10,36.83244705200195,14.904293823242188,77.77641830444337,29,led_strip
B00000068,2026-01-11,44.54156303405762,20.04370470046997,88.05523529052735,20,led_strip
B00000068,2026-01-12,44.54156494140625,16.7887451171875,90.79625473022466,17,led_strip
B00000068,2026-01-13,37.689016342163086,18.501881694793703,91.31019897460938,19,led_strip
B00000068,2026-01-14,52.25067901611328,20.04370470046997,85.48553390502931,22,led_strip
B00000068,2026-01-15,47.11126899719238,18.84450912475586,94.39384841918945,21,led_strip
B00000068,2026-01-16,56.53352165222168,18.673195457458498,95.93567657470703,21,led_strip
B00000068,2026-01-17,50.53754425048828,20.215018463134765,87.02735519409181,23,led_strip
B00000068,2026-01-18,59.10322570800781,20.38633213043213,93.36596221923831,28,led_strip
B00000068,2026-01-19,47.96783638000488,24.497861862182617,86.1707862854004,22,led_strip
B00000068,2026-01-20,54.82038688659668,19.701077365875246,91.99545364379884,19,led_strip
B00000068,2026-01-21,50.53754425048828,20.215018463134765,93.0233352661133,25,led_strip
B00000068,2026-01-22,52.25067901611328,20.557645797729492,93.19464874267581,19,led_strip
B00000068,2026-01-23,53.96381759643555,25.011802864074706,98.3340660095215,16,led_strip
B00000068,2026-01-24,45.39813232421875,18.673195457458498,95.93567657470703,27,led_strip
B00000068,2026-01-25,49.68097496032715,25.354430198669434,86.1707862854004,28,led_strip
B00000068,2026-01-26,44.54156303405762,24.840489196777344,86.34210052490235,16,led_strip
B00000068,2026-01-27,45.39813041687012,17.131372451782227,86.51341400146485,20,led_strip
B00000068,2026-01-28,34.26274013519287,16.7887451171875,99.87588729858399,24,led_strip
B00000068,2026-01-29,35.11931037902832,15.246921253204347,95.42173004150392,16,led_strip
B00000068,2026-01-30,41.11528968811035,16.96005868911743,83.42977142333986,25,led_strip
B00000069,2026-01-03,17.850303649902344,11.846110916137695,23.529946136474614,16,led_strip
B00000069,2026-01-04,17.850303649902344,10.169264030456542,21.203997230529787,17,led_strip
B00000069,2026-01-05,16.76846694946289,13.955691528320312,21.095813751220703,13,led_strip
B00000069,2026-01-06,17.309385299682617,13.901599788665772,21.095813751220703,15,led_strip
B00000069,2026-01-07,18.932140350341797,13.739324283599855,23.529946136474614,16,led_strip
B00000069,2026-01-08,17.309385299682617,11.197008895874024,22.177648544311523,14,led_strip
B00000069,2026-01-09,19.473058700561523,11.73792724609375,22.664475059509286,15,led_strip
B00000069,2026-01-10,18.39122200012207,11.521560001373292,28.722760581970217,18,led_strip
B00000069,2026-01-11,18.932140350341797,12.982038497924805,30.291421890258796,16,led_strip
B00000069,2026-01-12,21.095813751220703,17.363477134704592,23.63812980651856,14,led_strip
B00000069,2026-01-13,21.636731147766113,12.657487583160401,25.585433959960948,18,led_strip
B00000069,2026-01-14,20.554895401000977,12.873854923248292,30.075054550170904,15,led_strip
B00000069,2026-01-15,21.636731147766113,10.710182380676269,28.506393051147466,15,led_strip
B00000069,2026-01-16,18.932140350341797,12.873854923248292,29.966870880126955,18,led_strip
B00000069,2026-01-17,18.932140350341797,10.710182380676269,24.12495632171631,15,led_strip
B00000069,2026-01-18,20.01397705078125,11.846110916137695,23.800405502319336,20,led_strip
B00000069,2026-01-19,19.473058700561523,12.873854923248292,24.990423965454102,19,led_strip
B00000069,2026-01-20,20.01397705078125,11.629743576049805,29.20958709716797,19,led_strip
B00000069,2026-01-21,17.309385299682617,11.792019081115722,26.28862800598145,15,led_strip
B00000069,2026-01-22,17.038926124572754,9.303794765472412,26.1804443359375,18,led_strip
B00000069,2026-01-23,18.932140350341797,11.792019081115722,22.285832405090332,17,led_strip
B00000069,2026-01-24,17.309385299682617,9.14151930809021,25.477250480651858,19,led_strip
B00000069,2026-01-25,21.095813751220703,5.409183502197266,25.044515800476077,14,led_strip
B00000069,2026-01-26,16.498007774353027,9.195611000061035,21.203997230529787,14,led_strip
B00000069,2026-01-27,15.416171073913574,9.141519260406493,24.882240295410156,14,led_strip
B00000069,2026-01-28,18.120762825012207,9.033335542678833,23.421762466430668,17,led_strip
B00000069,2026-01-29,16.227548599243164,9.790621280670166,23.259485054016128,18,led_strip
B00000069,2026-01-30,18.932140350341797,11.521560001373292,24.016772651672365,12,led_strip
B00000070,2026-01-03,30.984023094177246,23.960979461669922,42.964515686035156,31,led_strip
B00000070,2026-01-04,25.200339317321777,19.664526748657227,40.48579025268555,24,led_strip
B00000070,2026-01-05,23.960979461669922,19.664526748657227,31.562390708923342,26,led_strip
B00000070,2026-01-06,28.092183113098145,18.920911979675292,35.85884666442872,29,led_strip
B00000070,2026-01-07,28.505303382873535,20.49076919555664,34.78473091125488,22,led_strip
B00000070,2026-01-08,24.787220001220703,17.92942171096802,33.958489990234376,24,led_strip
B00000070,2026-01-09,28.09218120574951,21.3996337890625,39.41167755126954,22,led_strip
B00000070,2026-01-10,28.50530242919922,20.656017303466797,34.70210647583008,23,led_strip
B00000070,2026-01-11,26.43970012664795,20.49076919555664,35.528350830078125,30,led_strip
B00000070,2026-01-12,24.787220001220703,18.83828811645508,41.47727928161621,25,led_strip
B00000070,2026-01-13,23.960979461669922,20.573393058776855,31.64501476287842,27,led_strip
B00000070,2026-01-14,27.265941619873047,21.73012981414795,34.123738098144536,25,led_strip
B00000070,2026-01-15,24.787220001220703,19.664526748657227,33.8758659362793,26,led_strip
B00000070,2026-01-16,24.374099731445312,18.920911979675292,34.04111442565918,23,led_strip
B00000070,2026-01-17,25.200339317321777,19.49927864074707,34.53685836791993,29,led_strip
B00000070,2026-01-18,24.374099731445312,19.829774856567383,35.115226745605476,25,led_strip
B00000070,2026-01-19,25.200339317321777,19.003536224365234,39.24642982482911,29,led_strip
B00000070,2026-01-20,26.02657985687256,18.67303991317749,31.479766654968262,25,led_strip
B00000070,2026-01-21,27.679061889648438,19.74715099334717,35.69359855651856,23,led_strip
B00000070,2026-01-22,27.679061889648438,18.094669914245607,35.280474853515635,21,led_strip
B00000070,2026-01-23,24.374099731445312,17.516301441192628,34.70210647583008,21,led_strip
B00000070,2026-01-24,26.43970012664795,19.003536224365234,34.7847309112549,23,led_strip
B00000070,2026-01-25,23.13473892211914,17.351055145263672,31.64501476287842,29,led_strip
B00000070,2026-01-26,26.852821350097656,19.416654682159425,37.180828094482436,23,led_strip
B00000070,2026-01-27,24.787220001220703,19.003536224365234,33.958489990234376,19,led_strip
B00000070,2026-01-28,24.787219047546387,16.44218873977661,29.99253540039063,23,led_strip
B00000070,2026-01-29,28.918424606323242,19.829774856567383,35.77622261047364,29,led_strip
B00000070,2026-01-30,25.200339317321777,16.359564590454102,30.98402404785157,31,led_strip
B00000073,2026-01-03,12.16481876373291,8.84714126586914,15.113865852355957,14,led_strip
B00000073,2026-01-04,12.53345012664795,8.773415088653564,15.851128578186035,15,led_strip
B00000073,2026-01-05,11.980503559112549,8.84714126586914,18.247229194641115,11,led_strip
B00000073,2026-01-06,11.611872673034668,9.84244508743286,16.25662240982056,14,led_strip
B00000073,2026-01-07,11.427557468414307,8.736552047729493,16.25662240982056,14,led_strip
B00000073,2026-01-08,11.611872673034668,8.84714126586914,17.69428215026856,11,led_strip
B00000073,2026-01-09,14.007972717285156,9.953034400939941,18.46840782165528,13,led_strip
B00000073,2026-01-10,14.007972717285156,9.953034400939941,24.182186698913576,13,led_strip
B00000073,2026-01-11,14.007972717285156,9.953034400939941,20.016656303405764,14,led_strip
B00000073,2026-01-12,13.455027103424072,9.953034400939941,20.016656303405764,13,led_strip
B00000073,2026-01-13,12.902081489562988,10.948337364196778,21.011960983276367,13,led_strip
B00000073,2026-01-14,12.902081489562988,8.84714126586914,19.463710784912113,12,led_strip
B00000073,2026-01-15,14.007972717285156,8.84714126586914,21.306865692138675,10,led_strip
B00000073,2026-01-16,11.611872673034668,10.98520040512085,18.06291389465332,11,led_strip
B00000073,2026-01-17,14.007972717285156,9.84244508743286,22.11785316467285,12,led_strip
B00000073,2026-01-18,14.007972717285156,11.058926582336426,22.191579246521,11,led_strip
B00000073,2026-01-19,13.455027103424072,8.84714126586914,22.191579246521,9,led_strip
B00000073,2026-01-20,12.902081489562988,9.953034400939941,20.016656303405764,13,led_strip
B00000073,2026-01-21,11.980504035949707,8.84714126586914,22.855113983154297,13,led_strip
B00000073,2026-01-22,12.902080535888672,9.953034400939941,23.150018501281743,11,led_strip
B00000073,2026-01-23,13.086395740509033,8.84714126586914,22.080989456176763,12,led_strip
B00000073,2026-01-24,11.611872673034668,8.773415088653564,20.532739639282234,14,led_strip
B00000073,2026-01-25,12.16481876373291,8.662825870513917,20.016656303405764,14,led_strip
B00000073,2026-01-26,12.717765808105469,8.84714126586914,19.24253215789795,13,led_strip
B00000073,2026-01-27,12.902081489562988,9.84244508743286,24.0715970993042,9,led_strip
B00000073,2026-01-28,12.902081489562988,8.84714126586914,24.182186698913576,14,led_strip
B00000073,2026-01-29,12.16481876373291,8.662825870513917,25.06690044403078,9,led_strip
B00000073,2026-01-30,11.058926582336426,7.0039873123168945,26.06220169067384,13,led_strip
B00000075,2026-01-03,25.19905185699463,17.907411289215087,39.03172225952149,17,led_strip
B00000075,2026-01-04,22.518301010131836,15.012202262878418,42.24862213134766,16,led_strip
B00000075,2026-01-05,19.837552070617676,15.977271366119385,31.096702575683594,20,led_strip
B00000075,2026-01-06,21.982151985168457,16.942341327667236,39.13895225524903,22,led_strip
B00000075,2026-01-07,26.27135181427002,14.904972267150878,44.92937164306645,14,led_strip
B00000075,2026-01-08,25.19905185699463,18.121871185302734,39.99679222106937,19,led_strip
B00000075,2026-01-09,25.19905185699463,18.014641189575194,43.10645904541019,18,led_strip
B00000075,2026-01-10,24.12675189971924,13.51098222732544,57.68973808288578,18,led_strip
B00000075,2026-01-11,24.12675189971924,15.870041370391846,51.684858322143576,20,led_strip
B00000075,2026-01-12,25.19905185699463,13.51098222732544,52.11378173828126,22,led_strip
B00000075,2026-01-13,24.66290283203125,13.403752326965332,53.18607826232914,19,led_strip
B00000075,2026-01-14,25.73520278930664,9.436241579055787,55.33068161010746,22,led_strip
B00000075,2026-01-15,25.73520278930664,14.904972267150878,44.178762054443375,15,led_strip
B00000075,2026-01-16,23.59060287475586,15.870041370391846,45.89444198608401,19,led_strip
B00000075,2026-01-17,24.12675189971924,16.084501266479492,49.754721450805704,17,led_strip
B00000075,2026-01-18,28.4159517288208,11.580841445922852,46.537822341919,17,led_strip
B00000075,2026-01-19,21.446001052856445,12.653141403198243,70.77180480957031,13,led_strip
B00000075,2026-01-20,27.87980079650879,11.68807144165039,45.78721199035649,15,led_strip
B00000075,2026-01-21,28.952102661132812,11.36638150215149,46.537822341919,20,led_strip
B00000075,2026-01-22,25.735200881958008,15.655581283569337,52.75716171264655,21,led_strip
B00000075,2026-01-23,23.054451942443848,13.725442218780518,43.85706863403325,22,led_strip
B00000075,2026-01-24,25.735200881958008,14.904972267150878,40.64017219543463,17,led_strip
